name,lat,lon
1,36.1931880004,-115.305546855
2,36.1727741,-115.0632104
1,36.1729211,-115.0617643
1,36.1284289,-115.314551
3,36.118117,-115.187298
2,36.177036524,-115.063882216
1,36.1697444,-115.2054358
1,36.2500565652,-115.243890237
1,36.1725319,-115.197258
1,36.2496823,-115.244668
1,36.1013517,-115.1215111
2,36.1725319,-115.197258
2,36.035288,-115.207125
2,36.2376478424,-115.209193109
1,36.109511,-115.141935
2,36.05658,-115.278506
2,36.1427819,-115.1747468
1,36.2377817298,-115.231436995
2,36.2901967971,-115.285884626
1,36.1762063,-115.0623725
2,36.173992,-115.078954
2,36.1149553631,-115.151866144
1,36.1010104,-115.1560798
2,36.2731935,-115.2079794
2,36.2782892,-115.2030302
2,36.1726726638,-115.194625402
2,36.2894347,-115.2856288
2,36.0606018343,-115.278576602
1,36.263507,-115.2578463
1,36.2910556,-115.2848169
2,36.1152680289,-115.217166329
2,36.1070840267,-115.176087175
2,36.1692504,-115.139923096
2,36.1721472081,-115.197626601
3,36.1711855,-115.2067919
2,36.1931766054,-115.304225901
1,36.1182771,-115.2097984
2,36.1702682,-115.1449127
2,36.109588,-115.17254
2,36.0619902,-115.2491254
1,36.2878575,-115.2905683
1,36.183767,-115.308703
1,36.1725319,-115.197258
1,36.1668306,-115.0616159
2,36.1153547,-115.2177135
1,36.1581178988,-115.089755535
1,36.1107324661,-115.141310692
2,36.1152191,-115.165739
2,36.1090109,-115.1538512
1,36.1259335,-115.1352534
2,36.1133965,-115.1600873
3,36.1150754866,-115.156941325
2,36.0646187,-115.2447247
1,36.188247,-115.0908137
2,36.1548617432,-115.331429355
1,36.1338910257,-115.137311373
3,36.1188384,-115.1544802
1,36.1262983,-115.1376254
2,36.0990576,-115.2799068
1,36.1756895125,-115.063125414
2,36.0621873288,-115.250848814
2,36.0702141,-115.2620348
2,36.0722646,-115.0992936
2,36.182321,-115.138885
2,36.0619620482,-115.24497807
1,36.241874,-115.230752
1,36.27809,-115.28715
2,36.0727393786,-115.270295603
2,36.1294993,-115.1791562
2,36.1148157,-115.2309704
2,36.1930542695,-115.306181061
2,36.048195,-115.224919
2,36.2713720671,-115.262992989
1,36.238856,-115.180591
2,36.1688235,-115.2185573
3,36.1722542,-115.1963237
2,36.2650834,-115.2589554
2,36.0505763403,-115.181603128
1,36.1104637698,-115.154281855
1,36.142588,-115.135356
1,36.128998,-115.137672
1,36.1256168,-115.1376595
2,36.0627570925,-115.252423123
1,36.1725319,-115.197258
1,36.172259,-115.1963237
3,36.1100828,-115.1538714
1,36.1452198,-115.1766512
2,36.1151927,-115.2320254
2,36.1634175,-115.0620719
2,36.2828691328,-115.287154801
2,36.1920671,-115.304563
2,36.1918291,-115.3056102
2,36.1060128,-115.1667809
2,36.1701490234,-115.139069669
1,36.1725319,-115.197258
1,36.1643594488,-115.207856522
3,36.1102226,-115.155311
2,36.1133965,-115.1600873
1,36.1152094,-115.1532096
1,36.0868399,-115.2254338
1,36.270902,-115.270679
3,36.1725319,-115.197258
2,36.0514499584,-115.244114734
3,36.1245709977,-115.172427683
2,36.1605371,-115.0616609
2,36.0304923,-115.2151682
2,36.0413911,-115.1935073
1,36.1003418,-115.0796262
1,36.1281425685,-115.314572252
2,36.1710397,-115.2098216
3,36.1156902,-115.1713943
3,36.1091983422,-115.151955374
1,35.9996941257,-115.207107961
2,36.118898,-115.136106
3,36.1722572,-115.1963246
3,36.231812,-115.067739
2,36.1302215383,-115.119841951
2,36.1736340768,-115.125732422
2,36.118841,-115.154483
1,36.1027088,-115.1363023
1,36.1739669702,-115.118316114
1,36.1249276,-115.1354186
2,36.154233,-115.160753
1,36.1210904,-115.1515464
2,36.0642855819,-115.246255231
1,36.1079183842,-115.136401845
1,36.104435,-115.1367851
1,36.1725319,-115.197258
2,36.129382,-115.2975473
2,36.1711699752,-115.126087646
1,36.0605553,-115.2417218
2,36.1688235,-115.2185573
2,36.0600377576,-115.278234801
2,36.1723286,-115.198712
2,36.1688235,-115.2185573
2,36.1037563,-115.1987367
2,36.1602868635,-115.351746082
2,36.2117078,-115.2987706
2,36.1679972774,-115.205226283
1,36.1722542,-115.1963237
1,36.1725319,-115.197258
2,36.1659773714,-115.06332199
1,36.1008769,-115.2445968
2,36.1585383,-115.1687211
2,36.1407035,-115.1823137
2,36.1697723,-115.2063636
1,36.099828,-115.241089
2,36.1242284,-115.1684696
1,36.1647748036,-115.061670542
2,36.1812782,-115.0994456
2,36.1251877,-115.1371811
1,36.1071249,-115.1526042
1,36.1742937,-115.147705
3,36.1284508472,-115.179126486
2,36.1722542,-115.1963237
2,36.0433621,-115.2434483
1,36.020555,-115.089966
2,36.1591684,-115.1646372
2,36.188502207,-115.061168969
2,36.1244880441,-115.168233014
2,36.1241953556,-115.168568306
4,36.1181566288,-115.176429738
4,36.1265953,-115.1653652
2,36.095424,-115.175922
3,36.1211092,-115.1719206
2,36.1050739,-115.1727629
2,36.2777222,-115.2863093
1,36.1576681365,-115.07981135
3,36.1276483735,-115.168328033
2,36.1378447,-115.1654364
3,36.1161559,-115.1750576
4,36.1240615,-115.167872
2,36.2877409,-115.288399
1,36.201845,-115.282141
2,36.1725319,-115.197258
1,36.0329035,-115.2073842
2,36.1447171,-115.175034
3,36.1218721,-115.1804115
2,36.2795221834,-115.20601416
2,36.115157,-115.2320144
2,36.114502,-115.160405
1,36.1128082,-115.0622886
1,36.281315,-115.287263
1,36.0996528377,-115.105265897
1,36.173283,-115.1144801
1,36.1190699,-115.1564608
2,36.0609228604,-115.277371824
3,36.2617038,-115.2491772
3,36.2782892,-115.2030302
2,36.1725319,-115.197258
2,36.1793058477,-115.241916363
2,36.1441892,-115.1743845
2,36.1732657,-115.0773755
2,36.1725319,-115.197258
2,36.0500068665,-115.243629456
2,36.290462,-115.288456
1,36.211716,-115.2983292
2,36.143672,-115.1409598
2,36.1715690619,-115.209041891
1,36.1279249619,-115.314628659
2,36.0413911,-115.1935073
2,36.1242135,-115.1372404
2,36.2617919,-115.2489614
2,36.1782296,-115.0797986
4,36.129543,-115.188137
1,36.1492037773,-115.243027434
1,36.1670439,-115.0801061
3,36.1709953,-115.1967764
2,36.143412943,-115.14164682
2,36.0194669,-115.117383
2,36.1566457,-115.2077454
2,36.1587002,-115.1932861
2,36.1249257,-115.1923226
1,36.287857,-115.29057
2,36.1690966507,-115.207990856
2,36.020696,-115.0901928
2,36.1718651,-115.2028459
1,36.1738959334,-115.076554181
4,36.1220839,-115.1680316
3,36.1190372,-115.176005
2,36.103191,-115.168455
4,36.1267832333,-115.17036438
2,36.1081485,-115.1699073
1,36.1107323,-115.1722365
2,36.283809,-115.2870808
2,36.1265953,-115.1653652
2,36.0989845336,-115.175046146
2,36.1231511332,-115.170309008
3,36.11199,-115.177001
2,36.1095636214,-115.174219705
1,36.1430617,-115.0661451
1,36.0984643921,-115.176307349
1,36.2643443318,-115.257902474
2,36.1704881,-115.206857
2,36.1452284619,-115.176766813
1,36.1674239,-115.205369
1,36.1725319,-115.197258
2,36.2412567139,-115.053794861
2,36.116903,-115.154008
2,36.1152177,-115.1534885
2,36.1093456368,-115.153563023
1,36.1259335,-115.1352534
1,36.0608209261,-115.277930993
2,36.1697096,-115.1236952
1,36.1240226,-115.1539076
2,36.07097,-115.243522
2,36.1667009,-115.2870029
1,36.1248998,-115.1350531
1,36.2914747,-115.2845673
2,36.1672131,-115.0627534
1,36.1754284,-115.06179
2,36.1420511,-115.1352208
2,36.1647586,-115.1301997
2,36.0839998,-115.1537389
2,36.172789,-115.243665
1,36.1694863993,-115.207965778
2,36.1725319,-115.197258
1,36.0541948,-115.242443
2,36.1359466,-115.1375512
2,36.1017406138,-115.100359042
4,36.2723762,-115.2248926
1,36.0438961145,-115.242073369
1,36.2386901,-115.23341
1,36.0999679565,-115.106132507
2,36.0560801,-115.2808739
3,36.1180249942,-115.174798051
1,36.153151,-115.079673
1,36.1592640772,-115.077968956
1,36.1323067,-115.1947193
1,36.1486584,-115.2098129
2,36.1260725,-115.2114903
1,36.1604162559,-115.321443707
1,36.0334159452,-115.207513951
3,36.0560702,-115.1829635
1,36.146396,-115.065233
4,36.164804,-115.208754
1,36.1658093,-115.0626811
2,36.3130614961,-115.206783802
2,36.2719093,-115.263182
2,36.2117078,-115.2987706
2,36.1427819,-115.1747468
1,36.1774767,-115.0616815
2,36.1662570079,-115.060835411
2,36.1678611,-115.0406679
2,36.1405375,-115.1426378
3,36.1062598537,-115.173969269
2,36.0646857,-115.246177
3,36.1092406,-115.1784884
2,36.062004,-115.2495528
2,36.1260826,-115.1939386
2,36.089564,-115.2974356
1,36.220644,-115.3294241
1,36.1580349,-115.1662292
2,36.1569783318,-115.153486839
4,36.1270623,-115.1987289
2,36.1263515,-115.1977328
4,36.1038196,-115.1992223
1,36.1148715,-115.209034
2,36.242677,-115.249458
4,36.1489716683,-115.3334556
1,36.1961618,-115.1604123
1,36.1569658,-115.3335939
2,36.0648038,-115.250859
1,36.0525373,-115.1819143
3,36.0375658581,-115.198717655
2,36.1103022,-115.1915157
1,36.114652,-115.216013
2,36.232204,-115.2509515
1,36.2185429,-115.2595642
2,36.154324,-115.1539847
2,36.1979599,-115.2793996
2,36.1461052,-115.1796052
2,36.1056523,-115.1942008
1,36.125897,-115.198185
2,36.125908,-115.197904
1,36.1265987,-115.2029682
1,36.068814,-115.28119
1,36.11274,-115.21134
2,36.0994204,-115.2089924
1,36.0989953,-115.1025713
1,36.048884235,-115.224469189
4,36.1059694718,-115.17465055
3,36.1065991998,-115.177588559
2,36.09128,-115.174098
2,36.0603595,-115.2244016
2,36.0645326,-115.241554
2,36.1932941,-115.3058225
1,36.1725319,-115.197258
1,36.034193,-115.204802
2,36.175,-115.136389
1,36.1182191,-115.1357269
1,36.1260808027,-115.196900983
1,36.0696147774,-115.298204088
2,36.1013213,-115.225783
2,36.1013213,-115.225783
2,36.0303819,-115.2168116
2,36.0426402,-115.2245543
1,36.2381718,-115.2250619
2,36.0551479329,-115.244175333
1,36.1130431,-115.1194493
2,36.145089,-115.0486904
2,36.1442831,-115.0625725
1,36.1260160646,-115.198187579
2,36.071641,-115.294893
3,36.0912617,-115.1742471
4,36.124423,-115.146372
1,36.2711119532,-115.264513555
2,36.0402159,-115.2244853
1,36.0433007,-115.24289
1,36.243892,-115.234956
2,36.1738972,-115.0774729
1,36.045795,-115.2441173
2,36.1672284,-115.1438474
1,36.1013195,-115.1821862
2,36.1002514,-115.2098938
3,36.1104125,-115.2067011
2,36.124423,-115.145342032
2,36.1686668396,-115.140098572
1,36.066304,-115.255162
1,36.09582,-115.296533
1,36.125902,-115.195127
2,36.0994039,-115.2083613
2,36.1159213,-115.208547
3,36.114539,-115.195684
1,36.0998642,-115.1170098
2,36.1333516614,-115.153884888
1,36.1145982,-115.0997427
3,36.144952,-115.1766513
1,36.0916381,-115.2979532
2,36.1045609,-115.2073876
1,36.1145903,-115.2266522
2,36.118699,-115.186442
2,36.1288897304,-115.314624059
3,36.112238,-115.1790843
1,36.0477312436,-115.225032681
2,36.2377124,-115.2237164
2,36.1440899764,-115.160779841
2,36.1010489,-115.0999655
1,36.0289643,-115.1171379
2,36.1140913,-115.2414561
1,36.1255979,-115.205231
3,36.1634205,-115.1588431
2,36.116689,-115.184905
2,36.1444465,-115.1649606
1,36.2374767062,-115.231295392
1,36.2167809642,-115.212401971
1,36.020478,-115.2672947
2,36.169812914,-115.145529711
2,36.0668534,-115.2727308
1,36.1391176,-115.0669695
2,36.0993836753,-115.169910648
2,36.1616906,-115.0623777
4,36.0773084,-115.1132848
2,36.1152936617,-115.132805407
3,36.1265800096,-115.203157044
1,36.2075183,-115.2681365
1,36.1416838053,-115.136417001
2,36.1230364125,-115.144655386
2,36.127443,-115.200679
1,36.0782601,-115.2985593
1,36.1158180237,-115.095466614
2,36.1003633,-115.0742641
2,36.1088082,-115.173583
1,36.118245,-115.135727
1,36.1150723,-115.1418179
2,36.1166965674,-115.20294414
1,36.1249835,-115.2064306
1,36.09771,-115.2976277
1,36.0761712379,-115.298505394
2,36.0689265,-115.280825
1,36.103295,-115.1676
1,36.261867,-115.247849
1,36.0787044,-115.1015883
2,36.1500216,-115.3331687
3,36.1490723401,-115.334449461
2,36.1603263,-115.0638285
2,36.1821919724,-115.261378658
1,36.1802360043,-115.062931653
2,36.0400472,-115.1964152
4,36.037383,-115.197457
2,36.2388477,-115.232952
1,36.1068320866,-115.166535056
2,36.1188389,-115.1370915
1,36.1587409973,-115.217765808
2,36.1139023,-115.119482
1,36.1452198,-115.1766512
2,36.0936842034,-115.176166258
3,36.115221,-115.165739
1,36.1254542,-115.196476
2,36.1014647,-115.225574
2,36.0134101946,-115.171108284
2,36.1609974,-115.1478836
3,36.2405185,-115.2090955
2,36.2183313,-115.2081814
2,36.2341668,-115.228257
2,36.1362575,-115.1512526
1,36.1259466319,-115.197684144
2,36.0950798385,-115.296774708
1,36.100345,-115.186257
1,36.1728875,-115.0828306
1,36.2481490641,-115.208669813
3,36.2075183,-115.2681365
2,36.1266039,-115.2030456
2,36.0957458,-115.2967171
1,36.100292,-115.184154
2,36.1605905,-115.3351112
2,36.249074,-115.24294
2,36.1260794,-115.1932861
2,36.124391,-115.137702
2,36.0622586845,-115.250819522
2,36.1151230695,-115.154719581
1,36.120914,-115.15023
2,36.2396354,-115.2259466
2,36.1274225,-115.1357135
2,36.062162,-115.248678
3,36.127655,-115.1979112
1,36.0978155097,-115.297791322
2,36.114539,-115.195684
2,36.1125291,-115.1993884
2,36.11881,-115.18644
2,36.1522814,-115.1621798
1,36.1452198,-115.1766512
1,36.2006899,-115.281657
2,36.199816342,-115.27929157
1,36.1965901835,-115.262122321
2,36.107676716,-115.17506169
4,36.1185127,-115.1728683
4,36.1173432,-115.1763623
3,36.1107901,-115.1714113
2,36.1229174,-115.1685253
2,36.1814697,-115.1392649
2,36.1128082,-115.0622887
2,36.1153219,-115.2235825
2,36.1684254,-115.2869638
2,36.1691108,-115.2913032
3,36.1605051,-115.2899166
3,36.1605954,-115.2928946
3,36.124423,-115.146372
1,36.1067926,-115.1364723
1,36.2038436838,-115.243258918
2,36.2160934,-115.2425883
3,36.1042481376,-115.177333797
1,36.1523481,-115.1544873
1,36.1707639,-115.1435262
2,36.1690086067,-115.139698349
1,36.141477489,-115.135794729
2,36.0636453,-115.2520481
2,36.1713576,-115.1971569
2,36.1265925847,-115.206305981
1,36.059224,-115.243218
1,36.0628066,-115.2414962
1,36.1171210082,-115.138213119
3,36.1094581,-115.1568938
2,36.1155209,-115.1345645
1,36.126556783,-115.203864374
3,36.1164467,-115.1848942
2,36.114962,-115.200795
1,36.1188189268,-115.182005167
2,36.114753,-115.2032847
2,36.2498922,-115.2441383
1,36.2394004,-115.2234209
1,36.1146963,-115.1728091
1,36.1164875,-115.1410747
1,36.3007218,-115.2793914
2,36.0612353,-115.2896852
2,36.1329257,-115.1896285
2,36.0919655,-115.1730561
2,36.064115,-115.241693
2,36.1046561,-115.1510031
1,36.142963,-115.119334
2,36.0820518,-115.2432648
3,36.1634547,-115.2893597
3,36.175,-115.136389
2,36.0870809665,-115.101796389
1,36.3051308,-115.2521556
1,36.2391189412,-115.210099789
1,36.1005576,-115.103848
1,36.156056,-115.080973
3,36.122988,-115.170216
3,36.1147602343,-115.171189119
2,36.1163474,-115.1723373
2,36.1097530204,-115.170176625
1,36.084093,-115.0336315
2,36.1091031797,-115.172392449
2,36.1183949,-115.1729418
2,36.1030009,-115.1735161
1,36.098909,-115.175557
4,36.106788606,-115.173207521
1,36.1025459,-115.172271
2,36.1214517,-115.1696112
1,36.135382,-115.159235
2,36.1101322,-115.1751284
1,36.2684007,-115.2956118
2,36.2900732387,-115.285862705
1,36.0996477,-115.1161258
3,36.092988,-115.177838
1,36.1021467324,-115.05435884
2,36.1586036,-115.2367146
3,36.1590718,-115.2346858
2,36.1140628006,-115.308651882
2,36.1606854895,-115.331591073
2,36.1026671148,-115.173573308
1,36.0552382,-115.225939
1,36.143852316,-115.1351314
2,36.1369156,-115.152222
2,36.1972317,-115.26247
2,36.1716577,-115.1463616
2,36.168723,-115.291215
2,36.1188384,-115.1544802
2,36.0533934994,-115.281324571
1,36.1512686085,-115.15254548
1,36.1449402,-115.1407567
2,36.0091678432,-115.17488815
1,36.016494,-115.117099
1,36.1141241,-115.3087109
3,36.0911193,-115.1743115
1,36.0979743,-115.1083946
2,36.0686032269,-115.259810224
1,36.0999984741,-115.077407837
2,36.1439660937,-115.237343833
2,36.1607127026,-115.174688554
3,36.1186973,-115.1542695
1,36.0976361,-115.2008004
2,36.159189,-115.127554
1,36.1516524,-115.1525583
1,36.0944424,-115.2079863
1,36.1489121763,-115.33290959
2,36.1963267,-115.2345767
1,36.215904,-115.241108
1,36.1141160102,-115.114932843
2,36.0114701793,-115.122286408
2,36.0920159452,-115.176739836
2,36.12328,-115.135595
2,36.111864,-115.154131
1,36.118320763,-115.154285835
2,36.1259513087,-115.198216438
1,36.2201394,-115.2780085
1,36.1555641934,-115.149870046
2,36.1588396,-115.1234699
1,36.013812,-115.134978
2,36.0121912,-115.1739932
2,36.2713432501,-115.260089636
2,36.14692,-115.334991
1,36.060423,-115.224332
2,36.1504312196,-115.33336318
1,36.0865493,-115.2438663
4,36.124423,-115.146372
2,36.1345820974,-115.151610374
1,36.135016,-115.137622
2,36.1364308,-115.1523363
2,36.2639715,-115.256796
1,36.2190477,-115.2769118
2,36.010762,-115.171766
2,36.1431252966,-115.137619972
2,36.095516,-115.1761535
1,36.1742468,-115.2505478
3,36.1670211,-115.2860976
1,36.2768676,-115.2078847
3,36.1362575,-115.1512526
1,36.1296959,-115.1372555
2,36.1274225,-115.1357135
1,36.1011439,-115.2274256
3,36.1040841303,-115.181694031
3,36.1156021,-115.1982793
2,36.1580766,-115.3174951
2,36.175,-115.136389
1,36.0722457148,-115.101487553
1,36.0833352,-115.0999753
1,36.0902211,-115.1720703
3,36.0768900926,-115.244567022
2,36.072321,-115.105745
3,36.1449359494,-115.332631822
2,36.2814413,-115.2676858
2,36.1423153,-115.1370904
2,36.1234725,-115.1372845
2,36.0993459,-115.167874
2,36.144733429,-115.118301392
3,36.159415,-115.219529
2,36.1606932,-115.2227686
2,36.0121606516,-115.152765065
2,36.0170744455,-115.117142602
3,36.1808058,-115.2422401
2,36.1145836503,-115.114004348
2,36.07097,-115.243522
2,36.1735789,-115.282548
2,36.1758105371,-115.291447957
2,36.1695162569,-115.291063714
2,36.1387737,-115.1377907
2,36.1089531639,-115.153214133
2,36.152993,-115.108926
2,36.1250753,-115.2979728
3,36.1136935,-115.3074951
2,36.0484755,-115.2243771
1,36.0455304455,-115.244026557
2,36.1263785,-115.1969907
3,36.1628795,-115.1587543
2,35.9999073297,-115.207596123
2,36.1538781,-115.1534239
3,36.0794952832,-115.24360969
2,36.2630456,-115.2481083
2,36.0725642,-115.0936962
1,36.1607711295,-115.244067125
2,36.1137276,-115.1523206
2,36.1027192,-115.201984
2,36.0995353,-115.2069423
2,36.0858168,-115.1903937
2,36.1585441,-115.121042
2,36.144512,-115.2366621
1,36.1592662,-115.2245982
2,36.1452753,-115.21375
2,36.1430751,-115.2234266
2,36.218691,-115.242913
2,36.0865254,-115.2262491
2,36.0944424,-115.2079863
2,36.0722646,-115.0992936
3,36.0739957,-115.100851
2,36.1147937394,-115.200602113
2,36.1550088,-115.1495435
2,36.151796,-115.114902
1,36.159147,-115.152728
1,36.1451,-115.137
1,36.1590424,-115.1074204
2,36.0561222,-115.2812612
2,36.2768676,-115.2078847
1,36.1435717,-115.1247266
1,36.171694065,-115.13671875
1,36.0871153764,-115.101539567
2,36.1602235,-115.2915112
2,36.1643423,-115.2897075
2,36.2801017,-115.2643853
2,36.2618907,-115.2563469
2,36.070822,-115.091153
2,36.0749044,-115.1012788
1,36.1446758249,-115.33269455
2,36.1612440236,-115.245289207
1,36.1588408,-115.1241018
2,36.1581927,-115.1406783
2,36.148401,-115.2423878
2,36.016341616,-115.117167458
2,36.1064328,-115.2980195
1,36.0865254,-115.2262491
2,36.1757303,-115.2910289
2,36.1727640226,-115.064354504
1,36.1949407,-115.1603549
1,36.0910738,-115.1725477
3,36.0930659,-115.1778316
3,36.1646182,-115.2892847
3,36.1133411548,-115.1568938
2,36.1060128,-115.1667809
1,36.130055937,-115.119941501
1,36.1259335,-115.1352534
1,36.1616174,-115.0638361
1,36.1888122559,-115.223632812
1,36.1592193,-115.1491518
1,36.1618764,-115.2453617
2,36.1299691053,-115.15014855
3,36.1320061,-115.156035
2,36.105471,-115.151648
1,36.125589,-115.137575
2,36.114935,-115.209737
1,36.1438684,-115.1614533
1,36.238354,-115.259589
3,36.1591121,-115.1157816
2,36.1500612011,-115.242579329
2,36.14201,-115.22474
2,36.1435394,-115.2203807
2,36.144833,-115.2139956
2,36.0108514787,-115.121608697
1,36.1152094,-115.1532096
2,36.1022497,-115.1568604
2,36.1071223,-115.1610855
2,36.2711068253,-115.207279752
2,36.143672,-115.1409598
2,36.1424875212,-115.142594814
1,36.1301119,-115.137318
1,36.1659508978,-115.063610882
1,36.0844285309,-115.294145396
2,36.0636284723,-115.250523051
1,36.080624,-115.208509
1,36.1147248,-115.1084092
2,36.0957836,-115.1761162
1,36.0875161,-115.2430066
2,36.112862,-115.201393
2,36.08684,-115.192734
2,36.1468665,-115.2429391
1,36.1431923,-115.242116
2,36.0125177,-115.1526505
2,36.0989227228,-115.242402161
2,36.0844749,-115.2412756
1,36.1366876578,-115.137405396
1,36.0894888,-115.2431996
4,36.0736953,-115.2421383
2,36.0855691,-115.101428
2,36.2994762,-115.2804654
1,36.3004468,-115.2811457
1,36.1953052,-115.1611508
1,36.0900715,-115.2439023
1,36.1749234,-115.136982
4,36.158472,-115.122502
2,36.1585269203,-115.118349189
2,36.1449845214,-115.335022509
1,36.012855915,-115.153606915
1,36.219236,-115.243605
1,36.143672,-115.1409598
2,36.2778358459,-115.286643982
2,36.1600037195,-115.118577965
2,36.0683629,-115.1726642
3,36.0708262285,-115.162891043
2,36.0858828,-115.149411
2,36.1616079,-115.2868873
4,36.1456825,-115.2960055
1,36.0527369758,-115.242586696
2,36.0635321234,-115.24958089
2,36.219133,-115.262282
2,36.0104949098,-115.136643983
3,36.1155489,-115.2982953
1,36.1005463,-115.304025
2,36.0718741,-115.2435575
1,36.174185,-115.277513
1,36.1713222,-115.2448862
4,36.278879,-115.2070217
2,36.072197,-115.099437
2,36.148373,-115.333457
2,36.2982383,-115.2700183
2,36.1319374136,-115.152021845
3,36.1141972,-115.1551142
2,36.2692491,-115.2688014
1,36.1730555,-115.0784602
1,36.219042345,-115.281377995
2,36.0132829,-115.1556873
3,36.01979,-115.15036
1,36.2648145,-115.2578506
4,36.175,-115.136389
1,36.24104,-115.250842
2,36.144585,-115.143002
1,36.2173600884,-115.213061701
1,36.122727168,-115.208722956
2,36.1591621488,-115.28768152
1,36.0603197442,-115.241623081
2,36.2731255483,-115.252142548
1,36.175,-115.136389
2,36.1382856,-115.2255171
2,36.012764,-115.136056
1,36.0125312805,-115.15650177
1,36.0169821,-115.1171361
3,36.0921816385,-115.176134826
2,36.1567453,-115.153983
2,36.163671152,-115.289294925
1,36.0972977,-115.1013785
1,36.107386,-115.154112
1,36.1448,-115.201
2,36.1439164,-115.1956815
2,36.1139123,-115.1369385
2,36.1608104,-115.146267
1,36.232623,-115.2432672
2,36.0919655,-115.1730561
1,36.072482,-115.242852
1,36.0724073554,-115.09344995
2,36.0723863,-115.1146836
2,36.124588,-115.136617
1,36.055627,-115.2804128
2,36.1296859635,-115.27828373
2,36.0685565,-115.1760712
2,36.240065,-115.067143
2,36.1312185386,-115.173748624
1,36.041065,-115.1945645
2,36.108898,-115.151261
2,36.124423,-115.146372
2,36.1421289,-115.1423943
1,36.1070858128,-115.152393856
2,36.124423,-115.146372
1,36.1603643,-115.172381
2,36.1151551031,-115.231304627
1,36.115074,-115.2056
2,36.1126504436,-115.199624434
3,36.1431918,-115.1750346
2,36.156507,-115.244491
2,36.0123342,-115.1225515
1,36.2182925,-115.2441924
2,36.2190682,-115.2591191
2,36.219859,-115.250331
1,36.1588462,-115.1225858
1,36.0101596,-115.1353046
1,36.0069369,-115.1466693
1,36.118776,-115.186568
1,36.1587529,-115.0971613
2,36.1458513,-115.1398807
1,36.1595942541,-115.230064628
2,36.1429917,-115.2254682
2,36.089649,-115.242873
2,36.0841091,-115.2431608
2,36.071999,-115.114102
3,36.1605871,-115.2927651
1,36.1174201,-115.1014507
3,36.0912617,-115.1742471
4,36.164778,-115.1585558
2,36.1462673,-115.1829873
4,36.1577987,-115.2890733
2,36.1193098,-115.1717702
2,36.104605,-115.17677
2,36.1283804476,-115.315215737
1,36.1963659,-115.2407551
1,36.2187080141,-115.259042287
4,36.1605429,-115.320922
2,36.0146273,-115.117155
1,36.112986,-115.16345
2,36.1029856,-115.1639912
2,36.1088013,-115.152093
1,36.1152177,-115.1534885
2,36.1255425,-115.1371554
2,36.1248998,-115.1350531
4,36.1181682381,-115.174967348
1,36.128561,-115.1711298
1,36.103712,-115.1726248
2,36.1356446,-115.1615118
3,36.1190372,-115.176005
3,36.1029162,-115.1697555
1,36.1272241,-115.1715512
4,36.1120238,-115.1745933
1,36.0290480988,-115.11492711
2,36.0146775,-115.1173773
2,36.128998,-115.137672
1,36.1235224,-115.1343763
2,36.2618942,-115.2476783
2,36.2619696,-115.2477498
2,36.1410827,-115.1364641
1,36.1134879,-115.152279
2,36.1477095179,-115.155205876
2,36.1434402343,-115.279461569
2,36.1118765818,-115.172553062
2,36.1203805556,-115.176508428
2,36.138655,-115.167287
2,36.103518,-115.173592
4,36.1101183545,-115.17205248
2,36.128561,-115.1711298
2,36.2883609,-115.2864306
1,36.2898612,-115.2856644
2,36.0563699419,-115.281053446
2,36.143672,-115.1409598
1,36.179183,-115.2419268
2,36.1018563353,-115.201563835
2,36.1104125,-115.2067011
3,36.109518,-115.1520171
2,36.1469098416,-115.30077702
1,36.1416870669,-115.207574488
2,36.1179305873,-115.172757048
2,36.2834833,-115.2861797
2,36.1126971,-115.2781721
2,36.1138678734,-115.163103023
2,36.2624021,-115.2474139
2,36.1362575,-115.1512526
2,36.1354604243,-115.152146067
3,36.1620104434,-115.288936985
1,36.0292843,-115.1162048
3,36.1147119,-115.1612764
2,36.1145029,-115.1520291
2,36.1249276,-115.1354186
2,36.1302027,-115.1189718
3,36.124423,-115.146372
3,36.124423,-115.146372
1,36.160264573,-115.350066005
1,36.0715906,-115.0924513
2,36.1635637,-115.244522
2,36.1606563,-115.2794964
2,36.1603422,-115.2913214
2,36.143582706,-115.251559111
2,36.112223,-115.307201
1,36.1968609,-115.2622033
1,36.1160046,-115.2961944
4,36.1697096,-115.1236952
2,36.159785,-115.261803
3,36.124423,-115.146372
2,36.137531,-115.149358
1,36.102268,-115.156796
2,36.1604696,-115.2898892
4,36.172986,-115.2459913
3,36.0291019,-115.1149607
2,36.124391,-115.137702
1,36.20183,-115.282161
2,36.0347089,-115.1354355
1,36.0560638,-115.1170993
2,36.1602690865,-115.335421354
2,36.1589771,-115.2003896
2,36.0558168201,-115.28128738
2,36.109068,-115.172557
2,36.1260458942,-115.184523683
1,36.1318533,-115.192068
1,36.1642129,-115.137026
2,36.1718303,-115.1420069
2,36.1273288,-115.1737164
3,36.1220839,-115.1680316
2,36.1245859,-115.1716132
2,36.128561,-115.1711298
2,36.120832,-115.171846
2,36.1741248,-115.0809706
2,36.1192428,-115.279717
2,36.1247125821,-115.136171631
2,36.17311,-115.125401
1,36.1079011,-115.0563724
2,36.0447183,-115.2427053
3,36.1803493,-115.204595
1,36.1434033,-115.1891941
1,36.1229755,-115.2090921
2,36.1426633941,-115.209489092
1,36.0115513,-115.1370781
1,36.1593761663,-115.350677877
