name,lat,long
2,43.6886494184,-79.279983796
1,35.160758,-80.876394
2,35.1737685,-80.8405391
1,36.1093710983,-115.154293925
3,55.9901622309,-3.3960947194
1,45.500169,-73.565767
4,44.114236572,-79.5645960405
2,43.6873638981,-79.3983731318
1,33.31926689,-111.9746716
2,33.4659933,-112.0822105
2,33.3113777,-111.7435837
2,33.3066352954,-111.722130292
1,35.0888206,-80.8960296
2,43.86627,-79.3864861
2,45.5263589,-73.5807934
1,43.6442643,-79.5329218
1,35.199474,-80.879974
3,43.6500621,-79.3602226
2,43.6623666,-79.4256304
1,35.2270869,-80.8431267
3,55.9338246,-3.2106617
1,35.3086843,-80.7484324
2,43.5392708682,-79.6627888405
2,45.5193601,-73.6154958
1,43.8350234,-79.250859
2,43.7884093154,-79.5453011245
1,43.7482713,-79.5415735
1,33.3771344,-111.6903635
2,33.5179419856,-112.06544829
2,43.9223231203,-78.928584377
1,48.7926012,9.2012339
2,43.693045,-79.745969
1,41.2005447,-81.441326
1,33.5119901,-111.9953788
2,36.1748728,-115.0616907
1,33.3779029846,-112.172332764
1,33.3283916,-111.8584019
1,33.2985655,-111.8775871
2,40.138164494,-88.2522837143
2,33.5083646,-111.9788559
1,33.495636,-112.0118971
2,33.4948072,-112.0018621
2,43.7374345,-79.434139
1,33.641429,-112.354776
2,36.1069705001,-115.167133098
1,36.1425984,-115.1375486
1,43.0748338,-89.3922743
1,35.2776156,-80.7659148
2,40.4273732,-79.9681119
2,40.426803,-79.968973
1,33.6825192,-112.235371
2,33.6371153,-112.2712349
2,43.6722312,-79.4143193
2,43.6831183,-79.346435
2,40.4373591,-79.9822345
4,43.7506687,-79.7268173
1,41.579801,-81.23173
2,41.15344,-81.356633
2,43.6707168,-79.393126
2,33.463063,-112.3389972
2,33.4430156,-112.3492682
1,43.6654838,-79.4798954
1,43.6609788,-79.4310677
1,33.378956,-111.925552
2,43.7247752,-79.4553801
2,36.0865493,-115.2438663
1,36.1447877,-115.177256
2,36.1667834,-115.2861968
1,36.1609251,-115.2439345
2,36.1684254,-115.2869638
2,36.1605710111,-115.290320294
1,43.851535,-79.351845
2,43.6665315,-79.3809699
1,55.9427069986,-3.1824071333
1,43.5562233,-79.5810743
3,45.5033325,-73.5578705
1,36.1931880004,-115.305546855
2,34.923948574,-80.7496417448
1,41.3696012127,-81.8036576249
2,41.455434,-82.0374687
3,35.20696,-80.8607626
1,35.2270869,-80.8431267
3,41.404385428,-81.9479532854
1,43.8349423,-79.2569201
2,43.758184,-79.4101759
1,48.7996,9.23118
1,43.6400146,-79.4396201
1,43.8094195021,-79.1282826662
1,33.3887015,-111.6765058
2,45.501337,-73.571889
2,43.6465208,-79.3778797
1,33.7989507,-112.1278631
2,35.3420452774,-80.7682221383
1,45.525458,-73.6251129
1,43.8261994,-79.3063174
2,36.1727741,-115.0632104
1,36.1729211,-115.0617643
2,33.3628227,-112.169317
2,45.54922,-73.5741848
2,35.0095161501,-80.9425753387
2,43.47933,-79.6561
2,43.7732126921,-79.6258592606
2,55.9616378,-3.1804642
2,43.6650243751,-79.4365585817
2,35.9714426,-114.8511708
2,43.8466203,-79.4600978
2,33.3909111,-111.679874
2,55.9518082763,-3.1986609488
2,55.9448916,-3.2179262
2,33.5805643114,-112.254795346
1,43.7561495,-79.4394229
1,35.1383358394,-80.7390158698
1,36.1284289,-115.314551
3,43.6612087,-79.3825607
3,55.9509599,-3.182915
3,36.118117,-115.187298
2,41.158287,-81.402977
2,33.3707962036,-111.928199768
2,33.5314084,-112.0654135
2,36.177036524,-115.063882216
2,48.7420434,9.3082031
1,35.11312,-80.922262
1,33.4957183,-112.0009841
2,35.486963,-80.857925
1,43.6438459,-79.391824
2,35.0882299,-80.8457038
2,35.0952753,-80.7791381
4,45.4977179,-73.5741607
1,40.3946018,-80.0217184
2,43.6501835,-79.3901876
1,40.3773782,-80.0037775
2,55.9534732,-3.194306
1,41.4644979,-81.5087322
3,43.8060711,-79.4175374
2,48.7403952,9.3046202
2,43.7277252,-79.2827479
1,36.1697444,-115.2054358
2,40.2792071,-80.0837831
1,41.1541656,-81.3517481
2,43.8157563,-79.3500531
2,41.409962,-81.905012
2,41.4277596,-81.8939515
1,43.6679383,-79.4846987
2,40.4927642445,-79.9185592217
3,43.1946861538,-89.4612890482
1,41.405427,-81.769705
2,35.0971245,-80.780796
1,36.2500565652,-115.243890237
2,40.141728836,-88.2410270977
1,40.426914,-79.9675302
2,40.4280153,-79.9723381
2,43.7690889,-79.3849352
1,35.2342191,-80.8728654
1,41.1051181,-81.3465684
1,41.3723285,-81.9437094
2,41.5002522793,-81.7042245615
1,35.171698,-80.849907
2,43.65492,-79.399815
2,43.681276,-79.712501
2,48.7585,9.15101
1,43.6413203,-79.447091
2,55.9513359356,-3.209622289
3,43.6386403,-79.3806966
2,43.7791879,-79.4169434
1,35.0215202,-80.9608212
3,43.6692595,-79.3859103
2,43.844189,-79.3560497
1,35.038184,-80.97804
1,36.1725319,-115.197258
2,40.2659881,-80.1299578
2,35.309098,-80.756007
2,40.4521327,-79.9646801
2,45.5728917,-73.6017222
2,41.1517263,-81.3581821
1,41.1542932,-81.3584558
2,41.4985847473,-82.0720291138
1,43.6588619,-79.3818484
3,43.6550764057,-79.4154641032
1,41.4160119,-81.7107476
2,33.3777386879,-111.945584036
1,35.015917,-80.8020471
2,43.7885261,-79.5310616
1,36.2496823,-115.244668
2,40.117022,-88.242084
1,40.1101105,-88.2292247
1,35.2422049,-80.9340475
1,35.242165,-80.888954
2,43.8743155,-79.2847731
1,43.7319104,-79.2693151
1,36.006677,-115.097033
2,36.0055127,-115.0944187
2,45.5305769,-73.5768326
1,33.3021942,-111.8433981
2,43.6465679,-79.4199215
2,35.216093,-80.8220983
2,43.5538645,-79.6457731
2,40.5192963,-80.1667343
2,45.533132,-73.615348
2,41.52617,-81.438778
1,43.652368,-79.4340771
3,43.67894,-79.3904735
2,43.798357,-79.420696
3,35.0622126,-80.7733527
2,35.0631880768,-80.7736126039
1,43.8719335,-79.2668651
1,36.1013517,-115.1215111
2,45.4781043,-73.4758218
1,35.0536869,-80.8468989
2,35.2637842,-81.1356072
3,55.9440554,-3.1873549
2,43.0771217,-89.3815042
3,46.043268,-73.703425
2,41.5004234,-81.4967959
2,33.4959382,-111.9221449
2,33.4987669,-111.9215774
1,33.5023225,-111.9287986
3,33.4920804,-111.9255527
3,41.238548,-81.4496263
2,41.2292653,-81.4905562
2,43.6724058,-79.413954
1,40.5947757392,-79.9941384409
2,55.926862,-3.1638126
2,43.1008373163,-89.3489094618
3,43.8296598,-79.532924
2,43.7306947,-79.4680546
1,40.4406356,-79.9966305
2,43.6450177,-79.4485247
1,55.9370692,-3.2354534
2,43.653425942,-79.4277553669
1,43.6550025,-79.400578
3,33.307846,-111.74184
2,43.608348,-79.697446
1,43.8848666,-79.4673176
2,35.2170041073,-80.8518036314
1,41.484779,-81.703054
4,45.5216381,-73.5939767
2,41.3741746,-81.8220841
1,41.372736,-81.829656
2,43.651149,-79.3820954
2,45.4851177,-73.8037969
2,40.2912642,-80.1070233
2,35.9770692,-114.8375778
1,41.41451,-81.710836
2,43.6797379,-79.3416014
2,45.5181511,-73.5643073
1,35.3070841,-80.7209367
2,33.5239338509,-112.070135232
1,33.5803429,-112.2371674
1,33.5648271,-112.2544648
1,33.7996940069,-112.128681805
3,33.8739642632,-112.150343545
1,43.6594566588,-79.4387515696
1,35.0474,-80.648068
1,43.8255385096,-79.3065717816
2,41.371833,-81.8781598
2,43.6662809,-79.4063973
2,33.6380805892,-112.067371952
2,40.5412532107,-79.8187949136
2,40.138131,-88.251416
3,55.9293018608,-3.2094427943
2,36.1725319,-115.197258
2,35.089744282,-80.8582007874
2,35.0903974,-80.8592457
2,43.6898673,-79.3491331
2,35.9742076,-114.8460518
2,36.035288,-115.207125
2,43.8473508,-79.3762452
2,41.374846,-81.786468
2,41.3712988225,-81.8190573951
2,36.2376478424,-115.209193109
2,40.3191829,-88.346751
2,40.1102406,-88.2290836
3,40.098318,-88.2468743
2,40.4275224,-79.9679844
2,40.4288805,-79.9777854
2,40.4286173,-79.9857052
2,43.0275937,-89.4120136
1,36.109511,-115.141935
1,43.811483,-79.333261
2,43.6636953,-79.4166761
3,43.671967,-79.3879187
2,55.9581662,-3.208109
1,43.8148027,-79.2927491
2,33.3909039736,-112.016382474
2,45.5383372,-73.5695906
2,36.05658,-115.278506
2,33.6236678,-111.8969834
2,33.639241,-111.881719
2,33.588611,-111.880651
2,33.6396856,-111.8915244
3,33.601973,-111.88792
2,48.7406,9.2198
1,35.3352529,-80.7990185
2,43.6682035,-79.3076029
2,43.7752481227,-79.3340937818
2,33.3780619,-111.7554417
4,33.341171,-111.9672861
1,35.14392,-80.87589
2,33.4368399741,-111.999128574
1,33.3042957408,-111.840548017
1,33.3497083,-111.8576519
2,33.3481159,-111.8576981
1,33.3777347,-112.0736506
2,33.6245594,-111.9298364
2,35.271145,-80.842316
1,41.4179287,-81.7347909
2,35.2120896,-80.8184179
2,55.9620609,-3.1825008
2,45.5230085,-73.5811075
3,43.5810943,-79.7577076
2,48.7718,9.17036
2,40.4070737196,-79.9173143507
2,45.5146477,-73.5719451
2,45.51859441,-73.5777685435
2,36.1427819,-115.1747468
1,33.6395712525,-112.047293385
2,48.7416,9.30978
2,40.1451769,-88.258404
2,40.2759,-80.168719
2,35.1474254955,-80.8293149514
2,35.483286,-80.859682
2,41.4650435,-81.5599334
2,43.0082461,-89.7380918
3,43.6642062,-79.4121814
1,43.6537054,-79.3732952
2,41.4179687,-81.9218079
1,43.8101334,-79.2802289
2,55.939368,-3.1799802
1,43.6649404,-79.4120024
2,43.6864123,-79.4000493
1,36.2377817298,-115.231436995
1,40.109909,-88.235626
2,35.226129,-80.876557
1,41.1608911,-81.3594099
1,43.7086784807,-79.4433294503
1,44.1117712,-79.5759856
2,35.997254,-115.101453
2,35.9971446,-115.101239
2,35.9955927,-115.1011323
2,36.0217253,-115.0853105
2,36.2901967971,-115.285884626
1,36.1762063,-115.0623725
2,45.4953373,-73.619813
2,45.570830087,-73.7537131459
4,40.3923379,-80.0662223
2,40.3906894285,-80.0726191733
4,40.465569423,-80.062091126
1,40.3239065,-79.7897243
2,41.3958202,-81.4633134
1,55.9519241,-3.2014403
1,33.3211914,-111.8462573
4,45.5057879233,-73.5671600847
2,45.5124332,-73.5617591
2,43.8480724,-79.2526062
2,40.5896807,-80.0182093
2,40.6091423,-80.0533583
1,43.6977268,-79.3892343
1,43.8197236668,-79.1855230635
2,43.7040925,-79.4099209
2,48.7730026795,9.1676107565
1,41.6293334,-81.4210012
2,43.6508134,-79.4133863
2,43.014772,-89.498339
2,43.8244035,-79.6100433
3,44.0601738687,-79.4564494814
1,35.167461,-80.849105
1,35.06862,-80.842617
3,55.9350844,-3.104329
2,35.2991078,-81.1595214
2,33.4496173,-112.0755216
2,33.3078223,-111.7435528
2,43.6901955,-79.5877611
1,33.5378531129,-112.132958692
2,35.0872406,-80.8863258
2,33.5869871,-111.8365715
2,43.6465403,-79.406724
2,35.371099,-80.7242634
3,35.296807,-80.755564
1,35.3001065,-80.7526901
1,43.6602577,-79.3283292
2,36.009963,-114.785082
1,43.658915,-79.381889
2,43.7312365,-79.2699482
2,43.6010687,-79.5045957
2,45.5010118091,-73.6817916919
2,33.3805464,-111.600693
1,43.7078026,-79.3985359
2,35.4944741,-80.8530909
2,35.0779946,-80.6542177
2,33.4799838,-111.9870563
2,45.4886189,-73.5681876
3,43.6443468347,-79.3853018387
2,36.173992,-115.078954
2,43.5587676,-79.5779572
2,48.7790298,9.178369
2,33.3204873,-111.8758993
2,35.0163863148,-80.8022057799
2,48.7881851753,9.2339342567
1,33.4801828,-112.152642
3,43.6546473,-79.4207891
2,45.520516,-73.58615
2,33.616037,-111.9111106
2,33.7428936,-111.9786464
2,33.7562269,-111.9928995
2,43.779639,-79.4152174
3,33.653689494,-111.927307826
1,43.5310111557,-79.6709978244
2,36.1149553631,-115.151866144
1,36.1010104,-115.1560798
2,33.3780531802,-111.752441557
2,35.3374163,-80.7570495
2,43.6019435,-79.7572961
2,41.437602,-81.531227
2,36.2731935,-115.2079794
2,33.3532523,-111.8411381
1,43.0911066,-89.3556528
1,43.7080605,-79.7339578
1,43.7053473,-79.7261927
2,36.2782892,-115.2030302
3,43.7115323,-79.3991221
2,33.3459373,-111.9636701
2,33.5961902,-112.1206299
2,33.431971,-112.048152
2,55.9453059113,-3.1865729392
3,43.8448702,-79.383705
1,40.6221161912,-80.0546730682
2,36.1726726638,-115.194625402
2,48.7383329806,9.0772604942
1,43.6591882,-79.3484083
2,43.7306692,-79.4040513
2,33.4833811941,-112.02974742
2,33.4500119,-112.0756189
3,55.9431961,-3.2033648
2,36.0148994,-115.1172079
1,35.0783825,-80.9342203
1,55.9622223,-3.2001002
2,36.2894347,-115.2856288
2,43.6501486153,-79.3906454023
2,35.209084,-80.857952
2,35.219204,-80.857698
2,43.7071315,-79.399106
2,35.1705929,-80.8066316
2,45.5225019,-73.551887
2,43.789251,-79.532269
2,43.8108779,-79.4537126
2,40.262821,-80.133828
3,33.219486,-111.8741836
2,35.9737388,-114.846724
2,40.4946603465,-79.9330456038
1,43.6940627,-79.3277384
2,33.5385211,-111.8695805
1,43.7983618,-79.3184634
2,33.348908,-111.874796
2,55.9461107,-3.2221898
1,43.6715964,-79.3783961
2,43.6476443992,-79.4011872869
2,41.397519,-82.1064913
2,33.8738718,-112.1502292
2,33.5752382,-112.1215878
1,35.0486079,-80.6475013
1,41.373432,-81.901042
2,45.4635827,-73.5672186
2,33.5300593,-112.065272
2,43.702855,-79.3977064
2,40.3826179,-80.0951259
3,45.5721027,-73.9155964
2,33.462128,-112.189973
2,41.500608,-81.698986
2,43.6501070478,-79.3582680076
3,43.6507179,-79.3580246
2,36.0606018343,-115.278576602
3,40.4405948,-79.9965989
2,43.6574326,-79.3740732
2,43.6690583,-79.3861005
1,36.263507,-115.2578463
1,36.2910556,-115.2848169
3,55.9371088,-3.2073184
2,43.8668463315,-79.2837001868
2,43.799354978,-79.5395233689
1,35.0869866,-80.8717654
2,35.083403,-80.87729
2,41.371389,-81.8257129
1,33.2977317,-111.7430061
2,33.6151952714,-112.064726916
2,41.386501,-81.767051
1,35.2177013,-80.8570816
2,43.7280502,-79.2941435
3,43.7044114,-79.3744696
3,43.6385755,-79.4750905
1,35.2943421,-80.7559499
2,35.3101756,-80.7494433
1,35.9681968,-114.8574407
2,33.4312743082,-112.369451381
2,33.3846806,-111.6795479
1,33.381458,-111.6013769
1,43.6776053,-79.3525728
2,43.6721735,-79.3220292
2,48.7906,9.19829
2,48.8164152,9.1765732
2,36.1152680289,-115.217166329
2,33.4800535,-111.9620391
1,33.4820652,-112.0132733
2,45.5792256535,-73.5822406138
1,35.478809,-80.89336
2,35.482353,-80.860692
1,43.660529,-79.434332
3,43.8149579,-79.3470753
1,35.087992,-80.846242
1,35.0665073,-80.7712206
2,45.5444172,-73.6356062
2,40.4277223401,-79.9686308033
2,43.5982878,-79.783113
2,43.673644051,-79.3882917427
2,45.5086699,-73.5539925
3,33.6379001321,-112.358019948
3,33.6407192,-112.3544507
2,33.6370399,-112.3536986
1,33.3059525,-111.975616
2,43.0747301,-89.3815378
2,43.07502,-89.387246
2,35.1998528426,-80.8448199047
2,55.9537458786,-3.1966497397
2,36.1070840267,-115.176087175
3,45.4823714,-73.6305373
2,40.4271514,-79.9716076
2,36.1692504,-115.139923096
1,33.6547764,-112.2374662
2,33.3303705742,-111.978635908
4,36.0021754,-115.1080233
3,45.4522102,-74.306615
2,45.5208947,-73.5761619
1,33.3108085,-111.7415709
2,33.6412456,-112.0680698
3,43.6446834,-79.3849508
2,35.083179,-80.876232
2,35.091398,-80.876143
2,35.0869866,-80.8717654
2,43.623867,-79.5693346
4,55.9533762,-3.1990388
3,45.5210629,-73.5943791
3,48.7946019836,9.2048703684
1,41.3746384,-81.8257769
1,35.1743999,-80.9041817
2,40.391166505,-80.0738196549
1,45.484117,-73.805955
2,36.1721472081,-115.197626601
3,36.1711855,-115.2067919
2,48.8027,9.21706
2,43.6788971,-79.4736607
2,43.7247752,-79.4553801
2,41.4080424505,-81.8411984629
1,43.6552044,-79.4135478
2,41.165922,-81.441388
3,48.8652,9.03162
2,33.2996985,-111.7438168
2,45.4962151,-73.5755978
1,33.6410612,-112.0475493
2,36.1931766054,-115.304225901
1,45.5057561,-73.567298
2,35.2945942,-80.7616162
1,36.1182771,-115.2097984
2,36.1702682,-115.1449127
1,43.8087294544,-79.2684458569
1,40.494872,-79.934197
3,48.8215,9.20564
1,35.4261528144,-80.615123627
1,33.5639552,-112.2891712
2,43.6687131,-79.3922586
1,40.5052018,-80.0098865
1,35.0689849,-80.6786911
4,41.1674936,-81.4396689
2,55.9428112,-3.1846679
2,43.8261994,-79.3063174
2,36.109588,-115.17254
2,35.262099,-81.140282
2,40.4468714046,-80.0046486305
3,40.4471507,-80.0064087
2,33.5313469,-112.055977
2,40.3579723,-80.1204553
2,33.2803,-111.787767
2,33.3353352,-111.7597151
1,48.777582,9.175856
2,45.5460669,-73.5759895
2,48.89352,9.18831
2,48.8918379,9.193705
1,43.63965,-79.380868
2,36.0619902,-115.2491254
2,35.007573,-80.9233513
2,40.4416755559,-79.9962055882
1,36.2878575,-115.2905683
2,43.8772102897,-79.4119712783
1,43.8595128,-79.4337047
1,36.183767,-115.308703
2,43.192504,-89.455302
2,35.0854438,-80.8906918
2,41.457927,-82.018787
1,43.654152,-79.391194
1,43.6018718,-79.5011515
1,36.1725319,-115.197258
2,43.445057012,-79.668504736
1,40.262703355,-80.1326036453
2,40.2682591577,-80.1293144162
1,35.316384,-80.739983
1,36.1668306,-115.0616159
2,41.4183043,-81.9074039
2,41.4168193,-81.922058
1,41.391124,-81.710029
2,41.3990745,-81.6896187
1,35.524471,-82.423196
2,33.3749756,-111.6871525
2,43.665007,-79.6587425
1,33.5818873,-112.2413608
3,33.8747769779,-112.14892379
2,41.3202189,-81.6271255
2,36.1153547,-115.2177135
1,41.1799714,-81.4808002
2,33.330835,-111.792282
2,43.968861,-78.949332
2,48.8016,9.22037
2,43.6662599,-79.4064124
3,45.5055757,-73.5714857
1,41.5009647685,-81.6999103145
1,36.2227536,-79.5134523
1,33.3196813,-111.6891681
1,43.488465,-79.7167806
1,36.1581178988,-115.089755535
2,43.6392865,-79.3808801
2,43.4802433,-79.6567058
2,48.7304654,9.3236734
2,43.4393205,-79.6751125
2,43.6624676,-79.4443532
2,35.974598,-114.84476
1,43.7124114,-79.3997569
1,43.1832594,-89.2113546
2,33.6093535076,-112.392637425
2,43.726343335,-79.3424751046
1,40.4264466616,-79.9659382179
2,40.4267356,-79.9664172
1,35.2137529,-80.927661
2,45.4919279322,-73.6913335074
2,36.0058859,-115.1125758
1,36.1107324661,-115.141310692
1,43.6551277,-79.3859615
3,43.6698409,-79.3936115
2,45.5017129574,-73.5710178145
3,43.5920898158,-79.6438173205
2,43.6586768,-79.3815477
2,43.703860284,-79.3979342656
3,33.3102115487,-111.74294617
1,33.3073044,-111.7564732
1,43.8436624,-79.3779124
2,43.7640881,-79.4882435
1,33.6415980484,-112.068004087
1,33.58465,-111.830226
1,35.1968041,-80.8756645
2,45.5196372,-73.6091371
2,33.414340036,-111.696648896
1,33.4161322,-111.6948099
1,35.2884648,-80.7595859
2,35.311937,-80.75125
2,43.6600934,-79.4331374
2,35.1566877885,-80.8241415024
3,35.1518374,-80.8304036
1,41.460431,-81.8522371
1,35.4761288,-80.8899692
2,35.480314,-80.878912
2,35.972819,-114.848784
2,35.971748,-114.8455823
1,43.6322653078,-79.4203133579
1,35.0901536859,-80.8791428804
1,41.386501,-81.767051
1,43.5906318,-79.6796271
2,43.7277485051,-79.3409228325
1,40.4411517,-79.7126426
2,40.1377735,-88.2416904
1,41.5832711,-81.4824676
2,45.5368551,-73.6155938
2,43.817146,-79.344614
2,43.3950058,-79.7106572
2,43.6986273,-79.3971848
1,33.4968132,-112.1609056
2,36.1152191,-115.165739
2,36.1090109,-115.1538512
1,36.1259335,-115.1352534
2,36.1133965,-115.1600873
1,43.6394027,-79.4212849
1,33.6284819479,-111.892917914
1,33.676354,-111.9736513
2,43.6551878,-79.4159218
2,33.8314777,-111.945564
2,33.6579412692,-111.931945892
3,36.1150754866,-115.156941325
3,33.6113589,-112.2402096
2,41.386516,-81.444644
1,33.305807,-111.828714
1,33.322668,-111.822674
1,33.2928741693,-111.823486612
2,33.337502,-111.8556583
2,45.5127197,-73.5616129
2,35.993443412,-114.933242323
1,33.6410454,-112.0924497
1,43.6969981,-79.4448434
2,43.8434746,-79.3876864
1,41.4983004,-81.6862678
1,33.5813727834,-112.23308634
1,40.4514327973,-80.2518367699
1,48.72913,9.14647
2,48.7263097,9.1455104
1,43.8061385,-79.2881363
1,43.6440587,-79.4033104
1,33.4473995877,-112.074063874
1,33.5869871,-111.8365715
2,43.6507179,-79.3580246
3,43.6501331,-79.3595004
3,43.6465686,-79.4071837
2,36.0646187,-115.2447247
2,43.8764965,-79.4105872
2,43.7783381,-79.4152202
2,41.499964,-81.706625
2,33.297766,-111.746989
2,33.2996985,-111.7438168
1,33.3055,-111.789
2,43.68194,-79.3302284
2,48.7960323,9.2086285
1,43.6509586,-79.4782852
2,43.6245268501,-79.6024004168
1,43.9690439,-78.9487197
2,43.8440269,-79.5354452
2,43.116034,-89.322723
1,45.5908819,-73.6374671
1,35.3070841,-80.7209367
1,33.5821385,-112.2216273
1,33.8701661,-112.1512485
2,33.81574,-111.78416
1,41.1651549374,-81.4057195187
2,40.4458257621,-80.0103780627
1,33.3055166,-111.9798699
1,41.4351258,-81.8028408
2,33.50895,-112.060439
1,36.188247,-115.0908137
2,48.7938367,9.181771
2,36.1548617432,-115.331429355
2,33.4148132752,-111.832200028
1,36.1338910257,-115.137311373
3,36.1188384,-115.1544802
2,35.1750607,-80.8488936
1,33.386429,-112.072962
1,33.3785493093,-112.066697809
1,33.3773506,-112.0663308
1,33.623381,-111.893789
2,33.5822686,-111.8923422
2,33.5827787,-111.892776
1,33.6127282,-111.8650548
3,43.6747374,-79.3958012
3,43.6403108,-79.3908593
2,43.7869328,-79.4181434
2,43.6861402158,-79.7599043519
2,48.7852241527,9.1774578062
1,45.4974325,-73.6228839
2,43.8940374,-79.4403959
2,55.94818,-3.1945016
1,36.1262983,-115.1376254
1,43.6644685889,-79.4120844982
2,43.6820888,-79.4251609
2,35.3191012,-80.953023
2,36.0990576,-115.2799068
1,43.6724582,-79.4159879
1,43.6456396,-79.3935084
2,43.7733453,-79.4930155
2,43.5452652,-79.6845245
2,33.29178,-111.8254823
2,33.378283,-112.115144
2,43.776522,-79.414348
2,41.4115034769,-81.8394195927
2,33.4144051,-111.929595
1,36.1756895125,-115.063125414
1,33.3495623,-111.9672594
2,33.348038,-111.909691
2,33.582278,-112.133284
2,33.5813185639,-112.124663663
1,33.4376284185,-111.997033606
2,33.6261246,-111.9176526
2,35.3345683,-80.7932379
1,41.4592465,-81.861548
1,35.336274142,-80.7556518788
2,36.0621873288,-115.250848814
2,36.0702141,-115.2620348
2,43.9646149,-79.273685
2,48.7018068576,9.0054732595
1,43.6383811,-79.5389879
2,43.672814,-79.3195794
2,43.731522,-79.3054686
1,41.6273866,-81.4270198
2,43.3948323,-79.7522096
2,44.073867,-79.434509
2,41.6266321,-81.4270195
2,41.6400499,-81.4067092
2,40.421806,-79.661538
2,43.4322938627,-79.700050284
2,35.23687,-80.7419759
2,43.8422373,-79.1051952
2,35.070167,-80.843508
2,35.0683792,-80.8422187
1,35.0303097,-80.8535521
2,33.3611068589,-111.790279881
4,48.7791116589,9.1687491633
2,43.6612614,-79.4284852
2,36.0722646,-115.0992936
3,45.5091936,-73.5516714
1,33.4079128992,-111.978568016
2,43.6512011,-79.4507834
2,43.6471969,-79.4196377
1,33.3329516,-111.9472856
2,35.159454,-80.8898026
3,33.6397989,-111.895152
2,33.619178,-111.895208
2,33.620513,-111.899038
1,33.6227392,-111.9035252
2,40.4263118,-79.8889559
2,36.182321,-115.138885
2,40.438109,-80.0185399
2,33.6753442,-111.9633667
1,45.570008,-73.7384219
2,36.0619620482,-115.24497807
2,43.8989497,-79.3955067
2,43.8418582,-79.4208376
2,33.364269,-111.655477
2,33.351089,-111.84303
2,33.3027643,-111.842356
2,43.7590719,-79.4101872
2,43.6463209,-79.4088734
4,43.6518953,-79.4719073
1,48.7728429837,9.167119114
2,43.6550092448,-79.3997564537
1,43.6894741,-79.7390291
2,33.4494041,-112.0740142
2,33.4496173,-112.0755216
1,33.3078050889,-111.742863066
1,43.6601965,-79.4346244
2,43.488465,-79.7167806
1,43.6755846,-79.4035633
1,40.0818606,-88.2963455
1,35.2270869,-80.8431267
1,35.3106098953,-80.7483848557
1,41.1670585223,-81.4041273578
1,41.158943,-81.3596404
2,41.4195217034,-81.9147826807
1,41.434684,-81.881202
2,33.40762,-111.812859
1,35.0854018,-80.8914842
1,43.1958805,-89.2109252
2,55.939286,-3.182133
2,43.5158126,-79.6246441
1,36.241874,-115.230752
2,40.4369073,-79.7759648
1,40.1135266294,-88.2459640503
2,40.4282725,-79.9758209
2,35.2168383,-80.8820849
2,36.0008112,-115.1091684
1,33.492053,-112.332821
2,33.479588,-112.012297
1,36.27809,-115.28715
2,36.0727393786,-115.270295603
2,36.1294993,-115.1791562
2,45.6147,-73.785373
3,43.827927,-79.0971564
2,45.527381,-73.623735
2,33.2851838,-111.7171214
2,43.540019,-79.672361
1,43.6796994,-79.4359935
2,43.6522510663,-79.3976421654
2,48.8152,9.24641
2,43.6395998,-79.4418316
2,33.494709,-112.057142
2,33.49501,-112.059881
2,36.1148157,-115.2309704
1,33.5090676,-112.047098
2,33.7101008,-112.1124809
2,40.440556,-79.996111
2,33.3486039,-111.7571059
1,33.3365418,-111.7557682
2,33.3373079,-111.757189
2,33.3192304,-111.8741469
2,33.3260297,-111.8747445
3,43.6986655406,-79.3969341534
2,40.3708495,-80.1014148
3,34.969127,-80.766637
2,33.4584382,-112.0780771
2,33.4655321,-112.0763391
2,41.4986153621,-81.6981656549
3,43.6895611,-79.3950445
2,33.3048328,-111.7877569
2,33.6027448,-112.0365316
2,36.1930542695,-115.306181061
2,35.068523,-80.878332
1,35.0822,-80.8772242
3,43.664174,-79.4121686
2,43.200078,-89.209841
1,35.310128,-81.0363255
2,35.2270869,-80.8431267
2,36.048195,-115.224919
2,48.7128,9.2098
2,33.3749756,-111.6871525
2,33.5296417,-112.0646734
2,55.9513848985,-3.2100385894
1,41.3196876252,-81.6258016021
2,55.9612149574,-3.1991783522
2,43.0544889,-89.32595
2,55.955461,-3.187579
1,33.3349204,-111.7837833
2,43.6567973456,-79.3742049492
1,33.2752801,-111.8579416
1,33.2605071,-111.8569497
1,33.4955201,-112.0048563
1,35.480255,-80.886973
1,43.25049,-89.36915
2,35.089758,-80.867243
2,43.144013,-89.29625
2,45.4742735,-73.585614
2,55.9590403,-3.1832433
1,43.8286912,-79.3524456
2,36.2713720671,-115.262992989
3,45.4794723,-73.5768225
2,33.3108085,-111.7415709
3,55.948569,-3.194275
1,43.6537184,-79.3909035
2,45.5514144,-73.4982203
2,35.207159,-80.860039
3,55.9396428988,-3.1802750469
2,45.4851422,-73.803744
1,36.238856,-115.180591
2,43.6514553,-79.4381082
2,45.4802634,-73.5795617
2,33.3850576552,-111.683647815
2,40.4817524053,-79.8504889011
1,41.3748296,-82.086163
2,33.5083316,-112.0565795
2,55.9519105375,-3.2109917018
1,35.1355636796,-80.7380024615
2,33.8696768,-112.1509139
2,33.7816033,-111.9257693
3,48.7866317,9.0041454
4,48.8961,9.18831
2,44.0722531,-79.4338029
2,35.1624306457,-80.8751723168
1,43.7947201819,-79.3571579365
